Flow Duration Curve Data Analysis,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25
915,1.146,292,13.486,227,14.804,202,13.486,250,13.935,445,13.486,685,13.935,774,13.486,755.448,13.486,576,13.935,503,13.486,455,13.935,393,13.486
913,1.153,292,13.571,227,14.898,201,13.571,250,14.023,444,13.571,683,14.023,771,13.571,752.597,13.571,576,14.023,503,13.571,455,14.023,393,13.571
910,1.16,292,13.656,225,14.991,201,13.656,246,14.11,443,13.656,683,14.11,770,13.656,752,13.656,576,14.11,502,13.656,454,14.11,393,13.656
910,1.167,292,13.74,224,15.084,200,13.74,246,14.198,443,13.74,682,14.198,769,13.74,752,13.74,575,14.198,502,13.74,454,14.198,393,13.74
908,1.174,292,13.825,224,15.177,200,13.825,245,14.286,442,13.825,680,14.286,767,13.825,750,13.825,574,14.286,501.74,13.825,453.279,14.286,390.565,13.825
907,1.182,292,13.91,222,15.27,197,13.91,244,14.373,441,13.91,680,14.373,765,13.91,749.747,13.91,573,14.373,501,13.91,453,14.373,387.714,13.91
903,1.189,292,13.995,220,15.363,197,13.995,243,14.461,440,13.995,679,14.461,764,13.995,747,13.995,572,14.461,501,13.995,453,14.461,385,13.995
900,1.196,292,14.08,220,15.456,196,14.08,243,14.549,440,14.08,679,14.549,764,14.08,747,14.08,570,14.549,500,14.08,453,14.549,384.864,14.08
900,1.203,292,14.165,220,15.549,195,14.165,243,14.636,439,14.165,676,14.636,763,14.165,747,14.165,569,14.636,500,14.165,452,14.636,384,14.165
899,1.21,292,14.249,219,15.642,195,14.249,243,14.724,438,14.249,674,14.724,762,14.249,746.896,14.249,568,14.724,499,14.249,452,14.724,383,14.249
899,1.218,292,14.334,219,15.736,195,14.334,240,14.812,437,14.334,674,14.812,761,14.334,744.045,14.334,568,14.812,498,14.334,452,14.812,382.013,14.334
898,1.225,292,14.419,219,15.829,194,14.419,239,14.899,437,14.419,673,14.899,761,14.419,743,14.419,567,14.899,498,14.419,451,14.899,381,14.419
896,1.232,292,14.504,219,15.922,193,14.504,238,14.987,437,14.504,668,14.987,761,14.504,741.195,14.504,567,14.987,498,14.504,451,14.987,380,14.504
896,1.239,292,14.589,218,16.015,192,14.589,236,15.074,437,14.589,667,15.074,761,14.589,740,14.589,567,15.074,498,14.589,451,15.074,379.162,14.589
896,1.246,292,14.673,217,16.108,192,14.673,235,15.162,436,14.673,665,15.162,761,14.673,740,14.673,567,15.162,496,14.673,451,15.162,379,14.673
896,1.254,292,14.758,217,16.201,190,14.758,234,15.25,435,14.758,662,15.25,760.229,14.758,739,14.758,566,15.25,495,14.758,450.429,15.25,378,14.758
896,1.261,292,14.843,217,16.294,190,14.843,233,15.337,435,14.843,662,15.337,760,14.843,738.344,14.843,565,15.337,494,14.843,450,15.337,378,14.843
896,1.268,292,14.928,217,16.387,190,14.928,232,15.425,434,14.928,660.75,15.425,758,14.928,737,14.928,564,15.425,493,14.928,450,15.425,376.312,14.928
896,1.275,292,15.013,217,16.48,189,15.013,232,15.513,434,15.013,660,15.513,758,15.013,735.494,15.013,564,15.513,493,15.013,449,15.513,376,15.013
896,1.282,292,15.098,216,16.574,189,15.098,231,15.6,434,15.098,659,15.6,756,15.098,735,15.098,561,15.6,493,15.098,447.578,15.6,376,15.098
896,1.29,292,15.182,216,16.667,189,15.182,230,15.688,433,15.182,659,15.688,755,15.182,735,15.182,561,15.688,492,15.182,446,15.688,376,15.182
895,1.297,292,15.267,216,16.76,189,15.267,230,15.776,433,15.267,659,15.776,755,15.267,734,15.267,561,15.776,492,15.267,446,15.776,375,15.267
894,1.304,292,15.352,215,16.853,189,15.352,230,15.863,429,15.352,659,15.863,754,15.352,733,15.352,560,15.863,492,15.352,445,15.863,375,15.352
894,1.311,292,15.437,214,16.946,189,15.437,229,15.951,428,15.437,659,15.951,752,15.437,732.643,15.437,560,15.951,491,15.437,445,15.951,375,15.437
894,1.318,292,15.522,214,17.039,189,15.522,227,16.039,428,15.522,659,16.039,751.743,15.522,732,15.522,559,16.039,490,15.522,444.727,16.039,374,15.522
894,1.326,292,15.606,214,17.132,189,15.606,227,16.126,426,15.606,659,16.126,746,15.606,732,15.606,559,16.126,489,15.606,442,16.126,374,15.606
893,1.333,291,15.691,212,17.225,189,15.691,226,16.214,426,15.691,659,16.214,744,15.691,731,15.691,559,16.214,489,15.691,442,16.214,373.461,15.691
893,1.34,290,15.776,211,17.318,189,15.776,226,16.301,425,15.776,659,16.301,743.257,15.776,731,15.776,558,16.301,488,15.776,441.877,16.301,373,15.776
893,1.347,288,15.861,209,17.412,189,15.861,226,16.389,425,15.861,659,16.389,741,15.861,730,15.861,558,16.389,488,15.861,441,16.389,373,15.861
891,1.354,288,15.946,208,17.505,189,15.946,223,16.477,422,15.946,659,16.477,741,15.946,729.792,15.946,558,16.477,488,15.946,440,16.477,373,15.946
890,1.362,288,16.031,208,17.598,188,16.031,221,16.564,421,16.031,659,16.564,741,16.031,726.942,16.031,558,16.564,488,16.031,440,16.564,373,16.031
888,1.369,287,16.115,207,17.691,188,16.115,220,16.652,420,16.115,659,16.652,739,16.115,726,16.115,557,16.652,488,16.115,440,16.652,373,16.115
888,1.376,287,16.2,207,17.784,188,16.2,218,16.74,418,16.2,658,16.74,736,16.2,725,16.2,557,16.74,488,16.2,439.026,16.74,373,16.2
887.514,1.383,286,16.285,206,17.877,187,16.285,217,16.827,417,16.285,657,16.827,735,16.285,724.091,16.285,557,16.827,488,16.285,438,16.827,373,16.285
887,1.39,285,16.37,206,17.97,187,16.37,217,16.915,416,16.37,657,16.915,735,16.37,724,16.37,557,16.915,487,16.37,438,16.915,372,16.37
886,1.398,285,16.455,206,18.063,186,16.455,217,17.003,416,16.455,657,17.003,735,16.455,723,16.455,557,17.003,487,16.455,438,17.003,372,16.455
886,1.405,285,16.539,206,18.156,185,16.539,217,17.09,415,16.539,656.5,17.09,734.771,16.539,721.24,16.539,556,17.09,487,16.539,438,17.09,372,16.539
885,1.412,285,16.624,204,18.25,184,16.624,216,17.178,415,16.624,656,17.178,730,16.624,719,16.624,556,17.178,487,16.624,437,17.178,372,16.624
883,1.419,284,16.709,204,18.343,183,16.709,216,17.266,415,16.709,656,17.266,730,16.709,718.39,16.709,554,17.266,486,16.709,437,17.266,371,16.709
883,1.427,284,16.794,204,18.436,183,16.794,214,17.353,415,16.794,655,17.353,727,16.794,717,16.794,553,17.353,486,16.794,437,17.353,370.61,16.794
880,1.434,284,16.879,204,18.529,182,16.879,214,17.441,415,16.879,655,17.441,726.286,16.879,716,16.879,553,17.441,486,16.879,437,17.441,369,16.879
879.029,1.441,283,16.964,203,18.622,181,16.964,212,17.528,415,16.964,654,17.528,725,16.964,716,16.964,549,17.528,486,16.964,436.175,17.528,368.346,16.964
879,1.448,281,17.048,203,18.715,181,17.048,212,17.616,415,17.048,654,17.616,725,17.048,715.539,17.048,549,17.616,485,17.048,436,17.616,368,17.048
876,1.455,281,17.133,203,18.808,181,17.133,211,17.704,414,17.133,652.25,17.704,725,17.133,714,17.133,549,17.704,485,17.133,435,17.704,368,17.133
876,1.463,281,17.218,203,18.901,180,17.218,210,17.791,413,17.218,652,17.791,724,17.218,713,17.218,549,17.791,485,17.218,435,17.791,368,17.218
875,1.47,281,17.303,203,18.994,180,17.303,209,17.879,412,17.303,652,17.879,723,17.303,712.688,17.303,549,17.879,485,17.303,435,17.879,368,17.303
874,1.477,281,17.388,203,19.088,179,17.388,208,17.967,411,17.388,650,17.967,721,17.388,711,17.388,548,17.967,485,17.388,434,17.967,368,17.388
873,1.484,280,17.472,203,19.181,179,17.472,208,18.054,410,17.472,648,18.054,721,17.472,711,17.472,547,18.054,485,17.472,433.325,18.054,368,17.472
873,1.491,280,17.557,203,19.274,178,17.557,208,18.142,409,17.557,648,18.142,720,17.557,710,17.557,546,18.142,485,17.557,432,18.142,367.76,17.557
872,1.499,280,17.642,203,19.367,178,17.642,207,18.23,409,17.642,646,18.23,719,17.642,709.838,17.642,546,18.23,485,17.642,431,18.23,367.206,17.642
872,1.506,280,17.727,203,19.46,178,17.727,206,18.317,407,17.727,645,18.317,719,17.727,709,17.727,545,18.317,485,17.727,430.474,18.317,366.065,17.727
872,1.513,280,17.812,203,19.553,178,17.812,205,18.405,407,17.812,642,18.405,719,17.812,709,17.812,543,18.405,485,17.812,430,18.405,366,17.812
872,1.52,279,17.897,203,19.646,177,17.897,205,18.493,405.006,17.897,642,18.493,718,17.897,708,17.897,542,18.493,485,17.897,429,18.493,364.925,17.897
871,1.527,279,17.981,203,19.739,177,17.981,204,18.58,405,17.981,641,18.58,717.8,17.981,708,17.981,541,18.58,485,17.981,429,18.58,364.909,17.981
871,1.535,278,18.066,203,19.832,177,18.066,204,18.668,404,18.066,639,18.668,717,18.066,708,18.066,539,18.668,485,18.066,428,18.668,364,18.066
870.543,1.542,278,18.151,203,19.926,177,18.151,204,18.755,404,18.151,638,18.755,716,18.151,707,18.151,536,18.755,485,18.151,427.623,18.755,364,18.151
869,1.549,278,18.236,203,20.019,177,18.236,203,18.843,403,18.236,637,18.843,713,18.236,706.987,18.236,536,18.843,484,18.236,426,18.843,364,18.236
869,1.556,278,18.321,203,20.112,177,18.321,203,18.931,400,18.321,636,18.931,713,18.321,706,18.321,535,18.931,483,18.321,426,18.931,364,18.321
869,1.563,278,18.405,202,20.205,177,18.405,203,19.018,399,18.405,636,19.018,711,18.405,706,18.405,535,19.018,483,18.405,425,19.018,364,18.405
869,1.571,278,18.49,202,20.298,177,18.49,202,19.106,399,18.49,636,19.106,711,18.49,704.136,18.49,535,19.106,483,18.49,424.773,19.106,364,18.49
869,1.578,277,18.575,202,20.391,177,18.575,202,19.194,398,18.575,633,19.194,711,18.575,704,18.575,535,19.194,483,18.575,423,19.194,363.785,18.575
869,1.585,277,18.66,202,20.484,177,18.66,201,19.281,398,18.66,633,19.281,711,18.66,703,18.66,534,19.281,483,18.66,423,19.281,362.645,18.66
869,1.592,277,18.745,202,20.577,177,18.745,201,19.369,397,18.745,633,19.369,709.314,18.745,703,18.745,534,19.369,483,18.745,422,19.369,362.058,18.745
869,1.599,277,18.83,202,20.67,177,18.83,200,19.457,396,18.83,633,19.457,709,18.83,701.286,18.83,534,19.457,482,18.83,422,19.457,362,18.83
869,1.607,277,18.914,202,20.764,177,18.914,199,19.544,394,18.914,633,19.544,709,18.914,701,18.914,533,19.544,482,18.914,421.922,19.544,362,18.914
868,1.614,277,18.999,202,20.857,177,18.999,198,19.632,393,18.999,633,19.632,709,18.999,701,18.999,533,19.632,481,18.999,421,19.632,362,18.999
868,1.621,276,19.084,201,20.95,177,19.084,198,19.72,392,19.084,633,19.72,708,19.084,700,19.084,533,19.72,481,19.084,421,19.72,361.505,19.084
868,1.628,276,19.169,201,21.043,177,19.169,198,19.807,391,19.169,633,19.807,708,19.169,698.435,19.169,532,19.807,481,19.169,419.071,19.807,360.364,19.169
868,1.635,276,19.254,200,21.136,177,19.254,197,19.895,391,19.254,633,19.895,705,19.254,698,19.254,532,19.895,481,19.254,419,19.895,360,19.254
867,1.643,276,19.338,200,21.229,177,19.338,196,19.982,389,19.338,633,19.982,701,19.338,695.584,19.338,532,19.982,480,19.338,419,19.982,359.224,19.338
867,1.65,276,19.423,199,21.322,177,19.423,196,20.07,389,19.423,632,20.07,701,19.423,695,19.423,532,20.07,480,19.423,418,20.07,359.208,19.423
867,1.657,276,19.508,198,21.415,177,19.508,196,20.158,385,19.508,632,20.158,701,19.508,692.734,19.508,527,20.158,478,19.508,418,20.158,359,19.508
866,1.664,275,19.593,198,21.508,177,19.593,196,20.245,384.012,19.593,631,20.245,701,19.593,692,19.593,527,20.245,478,19.593,418,20.245,358.084,19.593
866,1.671,275,19.678,198,21.601,177,19.678,195,20.333,384,19.678,631,20.333,701,19.678,689.883,19.678,527,20.333,477,19.678,418,20.333,358,19.678
866,1.679,274,19.763,198,21.695,177,19.763,195,20.421,381,19.763,631,20.421,700.829,19.763,687.032,19.763,523,20.421,477,19.763,418,20.421,357,19.763
864,1.686,274,19.847,196,21.788,177,19.847,195,20.508,380,19.847,631,20.508,700,19.847,685,19.847,521,20.508,477,19.847,417,20.508,356.944,19.847
864,1.693,273,19.932,195,21.881,177,19.932,194,20.596,380,19.932,626,20.596,699,19.932,684.182,19.932,519,20.596,476,19.932,417,20.596,356.357,19.932
863,1.7,273,20.017,195,21.974,177,20.017,194,20.684,380,20.017,621,20.684,699,20.017,682,20.017,519,20.684,476,20.017,417,20.684,356,20.017
863,1.707,273,20.102,195,22.067,177,20.102,194,20.771,378,20.102,621,20.771,699,20.102,681.331,20.102,519,20.771,476,20.102,417,20.771,355.804,20.102
863,1.715,272,20.187,195,22.16,177,20.187,194,20.859,377,20.187,619,20.859,697,20.187,678.481,20.187,518,20.859,474,20.187,417,20.859,355,20.187
862.057,1.722,272,20.271,195,22.253,177,20.271,193,20.947,377,20.271,611,20.947,696,20.271,677,20.271,517,20.947,473,20.271,416.221,20.947,355,20.271
861,1.729,271,20.356,195,22.346,177,20.356,193,21.034,377,20.356,611,21.034,696,20.356,675.63,20.356,517,21.034,473,20.356,416,21.034,355,20.356
861,1.736,271,20.441,194,22.439,177,20.441,193,21.122,375,20.441,611,21.122,695,20.441,675,20.441,515,21.122,473,20.441,416,21.122,354.664,20.441
859,1.744,271,20.526,194,22.533,177,20.526,193,21.209,374,20.526,610,21.209,694,20.526,673,20.526,513,21.209,473,20.526,415,21.209,354,20.526
858,1.751,271,20.611,194,22.626,177,20.611,193,21.297,373,20.611,610,21.297,694,20.611,668,20.611,512,21.297,473,20.611,415,21.297,353.523,20.611
858,1.758,271,20.696,194,22.719,176,20.696,193,21.385,373,20.696,610,21.385,694,20.696,668,20.696,512,21.385,473,20.696,415,21.385,353.507,20.696
855,1.765,270,20.78,194,22.812,176,20.78,192,21.472,373,20.78,610,21.472,693,20.78,667,20.78,511,21.472,472,20.78,415,21.472,353,20.78
855,1.772,270,20.865,194,22.905,176,20.865,192,21.56,372,20.865,609,21.56,693,20.865,666,20.865,511,21.56,471,20.865,415,21.56,353,20.865
853.571,1.78,269,20.95,193,22.998,176,20.95,192,21.648,372,20.95,608,21.648,692.343,20.95,664,20.95,511,21.648,471,20.95,415,21.648,353,20.95
852,1.787,269,21.035,192,23.091,176,21.035,192,21.735,372,21.035,608,21.735,687,21.035,664,21.035,510,21.735,471,21.035,415,21.735,353,21.035
852,1.794,269,21.12,192,23.184,175,21.12,191,21.823,372,21.12,608,21.823,686,21.12,664,21.12,510,21.823,470,21.12,415,21.823,353,21.12
851,1.801,267,21.204,192,23.277,175,21.204,191,21.911,370,21.204,608,21.911,686,21.204,664,21.204,510,21.911,468,21.204,414,21.911,352.383,21.204
851,1.808,266,21.289,192,23.371,175,21.289,191,21.998,370,21.289,608,21.998,685,21.289,664,21.289,510,21.998,468,21.289,414,21.998,352,21.289
850,1.816,265,21.374,192,23.464,174,21.374,190,22.086,370,21.374,608,22.086,685,21.374,662,21.374,509,22.086,468,21.374,414,22.086,352,21.374
848,1.823,265,21.459,191,23.557,174,21.459,190,22.174,369,21.459,608,22.174,685,21.459,661,21.459,509,22.174,468,21.459,414,22.174,352,21.459
845.086,1.83,265,21.544,191,23.65,174,21.544,189,22.261,369,21.544,608,22.261,683.857,21.544,660,21.544,509,22.261,468,21.544,414,22.261,351.243,21.544
845,1.837,265,21.628,190,23.743,174,21.628,189,22.349,368,21.628,608,22.349,683,21.628,660,21.628,509,22.349,468,21.628,414,22.349,351,21.628
845,1.844,264,21.713,190,23.836,174,21.713,189,22.436,367,21.713,608,22.436,682,21.713,659,21.713,509,22.436,468,21.713,414,22.436,351,21.713
845,1.852,264,21.798,190,23.929,174,21.798,189,22.524,367,21.798,608,22.524,681,21.798,659,21.798,508,22.524,468,21.798,413,22.524,350.656,21.798
843,1.859,264,21.883,190,24.022,173,21.883,189,22.612,366,21.883,608,22.612,681,21.883,659,21.883,508,22.612,467,21.883,413,22.612,350.103,21.883
843,1.866,264,21.968,190,24.115,173,21.968,189,22.699,364,21.968,606,22.699,680,21.968,659,21.968,508,22.699,466,21.968,411,22.699,350,21.968
843,1.873,263,22.053,189,24.209,173,22.053,188,22.787,364,22.053,606,22.787,679,22.053,659,22.053,508,22.787,466,22.053,411,22.787,349,22.053
842,1.88,263,22.137,189,24.302,173,22.137,188,22.875,364,22.137,605,22.875,679,22.137,659,22.137,508,22.875,464,22.137,410,22.875,348.963,22.137
842,1.888,263,22.222,189,24.395,173,22.222,188,22.962,363.018,22.222,605,22.962,679,22.222,659,22.222,508,22.962,464,22.222,410,22.962,348,22.222
841,1.895,263,22.307,189,24.488,173,22.307,188,23.05,363,22.307,604,23.05,677,22.307,659,22.307,508,23.05,464,22.307,410,23.05,348,22.307
841,1.902,262,22.392,189,24.581,172,22.392,188,23.138,363,22.392,604,23.138,677,22.392,657,22.392,508,23.138,463,22.392,410,23.138,347.822,22.392
841,1.909,262,22.477,189,24.674,172,22.477,186,23.225,361,22.477,602,23.225,677,22.477,657,22.477,508,23.225,463,22.477,410,23.225,347.805,22.477
840,1.916,262,22.561,189,24.767,171,22.561,185,23.313,361,22.561,601,23.313,677,22.561,657,22.561,508,23.313,463,22.561,407,23.313,347,22.561
840,1.924,262,22.646,189,24.86,171,22.646,185,23.401,360,22.646,598,23.401,677,22.646,656,22.646,508,23.401,463,22.646,407,23.401,347,22.646
839,1.931,262,22.731,189,24.953,170,22.731,185,23.488,359,22.731,597,23.488,675.371,22.731,656,22.731,508,23.488,463,22.731,407,23.488,346.682,22.731
839,1.938,262,22.816,189,25.047,170,22.816,185,23.576,358,22.816,597,23.576,674,22.816,656,22.816,508,23.576,463,22.816,407,23.576,346,22.816
839,1.945,262,22.901,189,25.14,169,22.901,185,23.663,356,22.901,596,23.663,670,22.901,654,22.901,508,23.663,463,22.901,406,23.663,345.542,22.901
838,1.952,262,22.986,189,25.233,169,22.986,184,23.751,356,22.986,596,23.751,666.886,22.986,654,22.986,508,23.751,462,22.986,406,23.751,345,22.986
838,1.96,262,23.07,189,25.326,169,23.07,184,23.839,356,23.07,596,23.839,666,23.07,645,23.07,508,23.839,462,23.07,405,23.839,345,23.07
837,1.967,262,23.155,189,25.419,169,23.155,184,23.926,355,23.155,592,23.926,665,23.155,644,23.155,508,23.926,462,23.155,404,23.926,345,23.155
836.6,1.974,262,23.24,189,25.512,169,23.24,184,24.014,355,23.24,589,24.014,665,23.24,643,23.24,508,24.014,462,23.24,403,24.014,344.955,23.24
835,1.981,262,23.325,189,25.605,168,23.325,183,24.102,354,23.325,589,24.102,662.4,23.325,643,23.325,508,24.102,462,23.325,403,24.102,344.402,23.325
834,1.988,262,23.41,189,25.698,167,23.41,182,24.189,354,23.41,588,24.189,662,23.41,642,23.41,508,24.189,462,23.41,403,24.189,343.262,23.41
832,1.996,262,23.494,189,25.791,167,23.494,182,24.277,352,23.494,587,24.277,662,23.494,642,23.494,508,24.277,461,23.494,402,24.277,343,23.494
832,2.003,262,23.579,189,25.885,167,23.579,182,24.365,351,23.579,586,24.365,661,23.579,642,23.579,508,24.365,461,23.579,401,24.365,343,23.579
832,2.01,261,23.664,189,25.978,166,23.664,181,24.452,350,23.664,586,24.452,661,23.664,637,23.664,508,24.452,461,23.664,401,24.452,342.121,23.664
830,2.017,261,23.749,189,26.071,166,23.749,181,24.54,348,23.749,585,24.54,660,23.749,636,23.749,508,24.54,461,23.749,400,24.54,342.104,23.749
829,2.024,261,23.834,189,26.164,165,23.834,181,24.628,347,23.834,584,24.628,660,23.834,636,23.834,507,24.628,461,23.834,399,24.628,341,23.834
828.114,2.032,261,23.919,189,26.257,165,23.919,180,24.715,345,23.919,583,24.715,659.8,23.919,636,23.919,507,24.715,461,23.919,399,24.715,341,23.919
827,2.039,261,24.003,189,26.35,165,24.003,179,24.803,343,24.003,583,24.803,659,24.003,635,24.003,507,24.803,461,24.003,398,24.803,341,24.003
827,2.046,260,24.088,188,26.443,165,24.088,179,24.89,342.024,24.088,583,24.89,659,24.088,633,24.088,507,24.89,461,24.088,398,24.89,341,24.088
827,2.053,260,24.173,188,26.536,165,24.173,179,24.978,342,24.173,583,24.978,659,24.173,633,24.173,506,24.978,461,24.173,398,24.978,340.981,24.173
827,2.061,260,24.258,188,26.629,165,24.258,179,25.066,342,24.258,583,25.066,659,24.258,632,24.258,506,25.066,461,24.258,397,25.066,339.841,24.258
827,2.068,259,24.343,188,26.723,165,24.343,179,25.153,340,24.343,583,25.153,658.4,24.343,631,24.343,505,25.153,461,24.343,397,25.153,339.253,24.343
826,2.075,258,24.427,188,26.816,164,24.427,178,25.241,340,24.427,583,25.241,658,24.427,631,24.427,505,25.241,461,24.427,397,25.241,339,24.427
826,2.082,257,24.512,188,26.909,164,24.512,178,25.329,340,24.512,583,25.329,657.2,24.512,630,24.512,504,25.329,461,24.512,397,25.329,339,24.512
826,2.089,256,24.597,188,27.002,164,24.597,178,25.416,339,24.597,583,25.416,657,24.597,628,24.597,504,25.416,461,24.597,397,25.416,338.701,24.597
826,2.097,255,24.682,188,27.095,164,24.682,177,25.504,338,24.682,582,25.504,657,24.682,627,24.682,503,25.504,461,24.682,396,25.504,338,24.682
823,2.104,255,24.767,188,27.188,163,24.767,177,25.592,337,24.767,582,25.592,657,24.767,627,24.767,502,25.592,460,24.767,396,25.592,337.561,24.767
823,2.111,255,24.852,188,27.281,163,24.852,177,25.679,337,24.852,582,25.679,656,24.852,626,24.852,502,25.679,460,24.852,396,25.679,337,24.852
822,2.118,254,24.936,187,27.374,163,24.936,177,25.767,337,24.936,581,25.767,656,24.936,626,24.936,502,25.767,460,24.936,396,25.767,337,24.936
821,2.125,254,25.021,186,27.467,162,25.021,177,25.855,336,25.021,581,25.855,656,25.021,622,25.021,502,25.855,460,25.021,396,25.855,337,25.021
821,2.133,254,25.106,186,27.561,162,25.106,177,25.942,335,25.106,580,25.942,656,25.106,622,25.106,502,25.942,459,25.106,395,25.942,337,25.106
821,2.14,254,25.191,186,27.654,162,25.191,177,26.03,333,25.191,577,26.03,654.6,25.191,621,25.191,502,26.03,458,25.191,395,26.03,336.421,25.191
821,2.147,253,25.276,186,27.747,161,25.276,177,26.117,333,25.276,577,26.117,654,25.276,620,25.276,502,26.117,458,25.276,395,26.117,336.403,25.276
821,2.154,253,25.36,185,27.84,161,25.36,177,26.205,333,25.36,575.86,26.205,652,25.36,619,25.36,502,26.205,457,25.36,394,26.205,336,25.36
820,2.161,253,25.445,185,27.933,160,25.445,177,26.293,333,25.445,574.72,26.293,652,25.445,617,25.445,502,26.293,456,25.445,394,26.293,336,25.445
820,2.169,253,25.53,185,28.026,160,25.53,177,26.38,333,25.53,574,26.38,651,25.53,617,25.53,502,26.38,456,25.53,394,26.38,336,25.53
819.629,2.176,251,25.615,185,28.119,160,25.615,177,26.468,332,25.615,573.579,26.468,649.914,25.615,615,25.615,502,26.468,456,25.615,394,26.468,335.28,25.615
819,2.183,251,25.7,185,28.212,160,25.7,177,26.556,332,25.7,573,26.556,649,25.7,615,25.7,502,26.556,456,25.7,394,26.556,335,25.7
819,2.19,251,25.785,184,28.305,160,25.785,176,26.643,332,25.785,573,26.643,649,25.785,614.5,25.785,501,26.643,456,25.785,394,26.643,335,25.785
819,2.197,251,25.869,184,28.399,160,25.869,176,26.731,331,25.869,573,26.731,647,25.869,613,25.869,501,26.731,455,25.869,394,26.731,335,25.869
819,2.205,250,25.954,184,28.492,160,25.954,176,26.819,331,25.954,573,26.819,643,25.954,613,25.954,501,26.819,454,25.954,394,26.819,335,25.954
819,2.212,250,26.039,184,28.585,160,26.039,176,26.906,331,26.039,572.439,26.906,641.429,26.039,611,26.039,501,26.906,454,26.039,394,26.906,335,26.039
818,2.219,250,26.124,184,28.678,160,26.124,176,26.994,329,26.124,572,26.994,641,26.124,611,26.124,500,26.994,454,26.124,394,26.994,335,26.124
817,2.226,249,26.209,183,28.771,159,26.209,176,27.082,329,26.209,572,27.082,640,26.209,610,26.209,500,27.082,454,26.209,393,27.082,334.14,26.209
817,2.233,249,26.293,183,28.864,159,26.293,176,27.169,329,26.293,572,27.169,638,26.293,610,26.293,500,27.169,454,26.293,393,27.169,334,26.293
