tmax_q5, tmax_q10, tmax_q50, tmax_q90, tmax_q95, tmin_q5, tmin_q10, tmin_q50, tmin_q90, tmin_q95, tavg_q5, tavg_q10, tavg_q50, tavg_q90, tavg_q95, prec_q5, prec_q10, prec_q50, prec_q90, prec_q95, prec_q99, HW_TN90, HW_TX90, HW_TAVG90
14.36, 14.6866666666667, 18.1, 23.3266666666667, 25.44, 2.9, 3.38666666666667, 5.6, 8.2, 9.44, 9.28, 9.6, 11.95, 15.07, 16.58, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.61333333333333, 22.6, 15
14.5, 15.1, 18, 22.98, 25.12, 2.8, 3.3, 5.7, 8.21333333333333, 9.44, 9.07, 9.83666666666667, 12.05, 15.07, 16.04, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.71333333333333, 22.6, 14.9
14.7, 15.3866666666667, 18.1, 22.9, 24.14, 2.76, 3.28666666666667, 5.8, 8.51333333333333, 9.5, 9.21, 9.92333333333333, 12.1, 15.2, 15.94, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.71333333333333, 22.6, 14.9
14.92, 15.4866666666667, 18.2, 22.7133333333333, 24.2, 2.7, 3.38666666666667, 6, 8.81333333333333, 9.54, 9.3, 10.1433333333333, 12.25, 15.2066666666667, 16.04, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.8, 22.8, 15.0566666666667
14.76, 15.7, 18.3, 22.7, 24.1, 2.7, 3.2, 6, 9, 9.88, 9.4, 10.05, 12.35, 15.1566666666667, 16.04, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.81333333333333, 22.9, 15.2
14.86, 15.9866666666667, 18.4, 22.7, 24, 2.4, 3.2, 6.1, 9.02666666666667, 9.88, 9.43, 10.05, 12.35, 15.1566666666667, 15.92, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.9, 22.9133333333333, 15.2
14.86, 15.9866666666667, 18.6, 22.44, 24, 2.46, 3.28666666666667, 6.1, 9, 9.64, 9.56, 10.3433333333333, 12.45, 15.0066666666667, 15.75, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.9, 22.8133333333333, 15.2
15.4, 16.1733333333333, 18.7, 22.1266666666667, 24.3, 2.86, 3.3, 6.3, 9, 9.64, 9.71, 10.5, 12.45, 14.9133333333333, 15.66, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.9, 22.8133333333333, 15.2
15.4, 16.1866666666667, 18.8, 22.8, 24.3, 2.86, 3.3, 6.2, 8.9, 9.41999999999999, 9.56, 10.5, 12.6, 15.0066666666667, 15.6, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 8.9, 22.8133333333333, 15.25
15.4, 16.0866666666667, 19, 23, 24.38, 2.86, 3.4, 6.3, 8.9, 9.41999999999999, 9.56, 10.5, 12.8, 15.2066666666667, 15.75, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 9, 23.1, 15.2066666666667
15.4, 15.9866666666667, 19.2, 23.2133333333333, 24.54, 3.06, 3.8, 6.2, 8.9, 9.7, 9.63, 10.6366666666667, 12.95, 15.45, 16, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 9.1, 23.2133333333333, 15.4
15.5, 16.0866666666667, 19.4, 23.2133333333333, 24.8, 3.1, 3.88666666666667, 6.3, 8.9, 9.8, 9.71, 10.63, 13.15, 15.5, 16.04, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 9.11333333333333, 23.4133333333333, 15.4066666666667
15.6, 16.1866666666667, 19.4, 23.2133333333333, 24.8, 3.1, 4.07333333333333, 6.3, 9.1, 9.88, 9.78, 10.6933333333333, 13.2, 15.5, 16.04, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 9.2, 23.5133333333333, 15.4566666666667
15.66, 16.3, 19.5, 23.2133333333333, 24.8, 3.2, 4.07333333333333, 6.4, 9.12666666666667, 10.04, 9.95, 10.8, 13.2, 15.4566666666667, 16, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 9.2, 23.6133333333333, 15.5
15.76, 16.5, 19.6, 23.4133333333333, 24.8, 3.1, 4.07333333333333, 6.3, 9.21333333333333, 9.94, 10.3, 10.9, 13.25, 15.4, 16.04, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 9.31333333333333, 23.8, 15.55
15.9, 16.5, 19.7, 23.94, 25.2, 3.1, 4.1, 6.4, 9.31333333333333, 9.94, 10.24, 10.9, 13.3, 15.4133333333333, 17, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 9.5, 24.0133333333333, 15.6
16.06, 16.5, 19.7, 24.2, 25.4, 3.1, 4.08666666666667, 6.7, 9.5, 9.9, 10.33, 10.9, 13.3, 15.7133333333333, 17.08, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 9.5, 24.1, 15.6566666666667
16.3, 16.5, 19.9, 24.2133333333333, 25.52, 3.16, 4.08666666666667, 6.7, 9.51333333333333, 9.94, 10.39, 11.0366666666667, 13.55, 16, 17.08, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 9.6, 24.1, 15.85
16.22, 16.76, 20, 24.3, 25.86, 3.26, 4.2, 6.8, 9.61333333333333, 10.04, 10.54, 11.1433333333333, 13.6, 16.1633333333333, 17.17, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 9.61333333333333, 24.1, 16
16.4, 16.9866666666667, 20, 24.3133333333333, 26.02, 3.54, 4.28666666666667, 6.9, 9.91333333333333, 10.34, 10.56, 11.0933333333333, 13.65, 16.25, 17.34, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 9.7, 24.2, 16
16.46, 17, 20.1, 24.3, 25.72, 3.26, 3.9, 6.8, 9.8, 10.3, 10.7, 11.1433333333333, 13.55, 16.25, 17.34, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 9.7, 24.3, 16.1066666666667
16.62, 17.1866666666667, 20.3, 24.4133333333333, 25.72, 3.6, 4.2, 6.8, 9.81333333333333, 10.3, 10.7, 11.2, 13.6, 16.1633333333333, 17.34, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 9.7, 24.3, 16.25
16.9, 17.3866666666667, 20.2, 24.6, 26.2, 3.56, 3.9, 6.8, 9.8, 10.3, 10.79, 11.2933333333333, 13.6, 16.17, 17.34, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 9.8, 24.6, 16.3566666666667
16.9, 17.4, 20.4, 24.5133333333333, 25.96, 3.56, 3.9, 6.8, 9.8, 10.24, 10.83, 11.4433333333333, 13.55, 16.3566666666667, 17.4, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 9.8, 24.6133333333333, 16.4
16.52, 17.3866666666667, 20.5, 24.7133333333333, 25.8, 3.6, 4.4, 6.8, 9.7, 10.22, 11, 11.5433333333333, 13.6, 16.3566666666667, 17.24, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 9.81333333333333, 24.9, 16.4566666666667
16.2, 17.3866666666667, 20.6, 24.7133333333333, 25.8, 4.2, 4.6, 7, 9.71333333333333, 10.44, 11.13, 11.7366666666667, 13.85, 16.4133333333333, 17.26, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 9.9, 25, 16.5566666666667
16.52, 17.3866666666667, 20.8, 24.9133333333333, 25.8, 4.3, 4.6, 7, 9.8, 10.64, 11.26, 11.85, 13.95, 16.6133333333333, 17.52, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 10, 25.1133333333333, 16.6
16.44, 17.4733333333333, 20.9, 24.9133333333333, 25.96, 4.56, 4.78666666666667, 7.2, 9.91333333333333, 10.74, 11.33, 11.8366666666667, 14.1, 16.7566666666667, 17.55, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 10, 25.3133333333333, 16.65
16.5, 17.4866666666667, 20.9, 25.1, 26.74, 4.26, 4.7, 6.9, 10, 10.84, 11.15, 11.6433333333333, 14.1, 16.7066666666667, 17.57, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 10, 25.4133333333333, 16.7566666666667
16.76, 17.5, 21.2, 25.8, 26.9, 4.16, 4.7, 6.9, 10.0133333333333, 10.94, 11.18, 11.8233333333333, 14.2, 16.7566666666667, 17.62, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 10, 25.5, 16.7566666666667
16.76, 17.4, 21.2, 26.1266666666667, 27.16, 4.16, 4.7, 6.9, 10.2133333333333, 11.34, 11.18, 11.8366666666667, 14.25, 17.1566666666667, 18.57, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 10.1, 25.5133333333333, 16.8
16.68, 17.4, 21.2, 26.0133333333333, 26.94, 4.1, 4.68666666666667, 6.9, 10.3133333333333, 11.4, 10.98, 11.6433333333333, 14.3, 17.0566666666667, 18.21, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 10.1, 25.6133333333333, 16.9
16.5, 17.3866666666667, 21.2, 26.0133333333333, 26.78, 4.1, 4.68666666666667, 7.1, 10.3, 11.4, 10.96, 11.88, 14.35, 16.9633333333333, 18.07, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 10.3, 25.8, 16.95
16.5, 17.3866666666667, 21.2, 26.1, 26.94, 4.52, 5.2, 7.6, 10.3, 11.4, 11.29, 11.95, 14.5, 17.1133333333333, 18.07, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 10.3, 25.8, 17.05
16.9, 17.6733333333333, 21.1, 25.9133333333333, 27, 4.52, 5.2, 7.6, 10.3, 11.4, 11.29, 11.95, 14.3, 17.0566666666667, 18.29, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 10.3, 25.9, 17.2066666666667
17.16, 17.8866666666667, 21.1, 25.6266666666667, 26.76, 4.4, 5.2, 7.6, 10.3, 11.48, 11.29, 12.28, 14.35, 16.9633333333333, 18.29, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 10.5, 25.9133333333333, 17.2566666666667
17.3, 18.0866666666667, 21.2, 25.8266666666667, 27, 4.6, 5.2, 7.7, 10.3, 11.1, 11.78, 12.4433333333333, 14.4, 17.22, 18.29, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 10.6, 26, 17.3
17.62, 18.2, 21.4, 25.9, 27.04, 4.6, 5.28666666666667, 7.8, 10.5, 11.04, 11.76, 12.5433333333333, 14.75, 17.3633333333333, 18.14, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 10.6, 26.1, 17.3566666666667
17.62, 18.4866666666667, 21.7, 25.8, 27.18, 4.66, 5.18666666666667, 7.8, 10.6, 11.64, 11.95, 12.6, 15, 17.3066666666667, 18.12, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 10.6, 26.2, 17.5566666666667
17.26, 18.3, 22, 25.94, 27.3, 4.7, 5.38666666666667, 7.9, 10.7, 11.8, 11.76, 12.6, 15.15, 17.6066666666667, 18.38, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 10.6133333333333, 26.2, 17.6066666666667
17.26, 18.1733333333333, 21.9, 26.2133333333333, 27.34, 4.7, 5.1, 7.9, 10.8, 11.68, 11.6, 12.4933333333333, 15.15, 17.65, 18.48, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 10.6, 26.2, 17.6066666666667
17.32, 18, 21.7, 26.3133333333333, 28.2, 4.8, 5.28666666666667, 8, 11, 11.84, 11.62, 12.4433333333333, 15.05, 17.6566666666667, 18.96, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 10.6, 26.2133333333333, 17.65
17.46, 18.1733333333333, 21.6, 26.5, 28.44, 4.92, 5.28666666666667, 7.9, 10.8266666666667, 11.84, 11.53, 12.4933333333333, 14.85, 18.0766666666667, 19.13, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 10.6, 26.4, 17.6566666666667
17.66, 18.2, 21.9, 26.7133333333333, 28.58, 4.8, 5.28666666666667, 7.9, 10.8, 11.5, 11.53, 12.5433333333333, 14.8, 18.2066666666667, 19.41, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 10.6, 26.3, 17.65
17.7, 18.2866666666667, 21.9, 26.5, 28.34, 5, 5.3, 7.9, 10.8133333333333, 11.4, 11.88, 12.5933333333333, 14.85, 18.07, 19.16, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 10.6, 26.4, 17.7
17.7, 18.1733333333333, 22.1, 26.7, 28.06, 5.16, 5.5, 7.8, 10.5133333333333, 11.14, 11.83, 12.55, 14.85, 18.0266666666667, 18.95, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 10.6, 26.4, 17.75
17.62, 18.2866666666667, 22.1, 26.7, 27.78, 5.1, 5.5, 7.8, 10.4133333333333, 11.1, 11.78, 12.5, 14.95, 17.9066666666667, 18.89, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 10.6, 26.4133333333333, 17.9
17.7, 18.0866666666667, 22.1, 26.7, 27.64, 4.9, 5.48666666666667, 7.8, 10.3133333333333, 11.1, 11.88, 12.3866666666667, 15, 17.72, 18.85, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 10.6, 26.7, 18.15
17.34, 18, 22.1, 26.5, 27.34, 5.02, 5.48666666666667, 7.8, 10.3, 11.04, 11.8, 12.2866666666667, 15, 17.42, 18.79, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 10.7, 27.0133333333333, 18.2566666666667
17.5, 18.0866666666667, 22.2, 26.5266666666667, 27.3, 4.9, 5.4, 7.8, 10.3, 10.82, 11.8, 12.3866666666667, 15.05, 17.7066666666667, 18.44, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 10.9, 27.1, 18.35
18, 18.4866666666667, 22.6, 26.3266666666667, 27.3, 4.9, 5.4, 8, 10.3133333333333, 11.04, 11.88, 12.6433333333333, 15.3, 17.7566666666667, 18.41, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 10.8133333333333, 27.2, 18.3566666666667
18, 18.5, 22.9, 26.5266666666667, 27.34, 4.82, 5.58666666666667, 8, 10.5, 11.2, 11.96, 12.7433333333333, 15.4, 18.0566666666667, 18.55, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 11, 27.3, 18.4066666666667
18.18, 18.9733333333333, 23.1, 27, 28.24, 5.2, 5.7, 8.1, 10.6133333333333, 11.38, 12.14, 13.0433333333333, 15.5, 18.22, 18.82, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 11.1133333333333, 27.3, 18.4
18.4, 19.4, 23.4, 27.5266666666667, 29.08, 5.26, 6, 8.3, 10.9133333333333, 11.6, 12.66, 13.1933333333333, 15.9, 18.55, 19.32, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 11.2, 27.3, 18.4566666666667
18.4, 19.5, 23.5, 27.9266666666667, 29.2, 5.6, 6.28666666666667, 8.6, 11.5133333333333, 12.44, 12.81, 13.4366666666667, 16.2, 18.8066666666667, 19.66, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 11.2, 27.3133333333333, 18.4066666666667
18.36, 19.5866666666667, 23.6, 28.3133333333333, 29.5, 5.76, 6.3, 8.9, 11.6, 12.66, 12.9, 13.53, 16.25, 19.2, 20.12, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 11.2, 27.5, 18.55
19.06, 19.6, 23.7, 28.2266666666667, 29.54, 5.8, 6.38666666666667, 8.9, 11.6, 12.4, 12.93, 13.7233333333333, 16.3, 19.2, 20.3, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 11.2, 27.5, 18.55
18.96, 19.6, 23.6, 27.8133333333333, 29.14, 6.06, 6.4, 9, 11.9, 12.44, 12.93, 13.7233333333333, 16.3, 19.02, 19.98, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 11.3, 27.7, 18.6416666666667
19.06, 19.6866666666667, 23.5, 27.6133333333333, 28.48, 5.92, 6.58666666666667, 9, 11.9, 12.4, 13.07, 14.0266666666667, 16.25, 18.75, 19.53, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 11.4, 27.8, 18.6866666666667
19.1, 19.8866666666667, 23.6, 27.8, 28.28, 5.8, 6.48666666666667, 8.7, 11.4, 12.1, 13.07, 13.9733333333333, 16.25, 18.42, 19.24, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 11.4, 27.8633333333333, 18.75
19.4, 20.4, 23.9, 27.8033333333333, 28.27, 5.8, 6.6, 8.7, 11.4, 12.17, 13.365, 14.15, 16.425, 18.6516666666667, 19.305, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 11.4, 28, 18.75
19.4, 20.6, 24.1, 27.7933333333333, 28.61, 5.87, 6.60666666666667, 8.6, 11.2933333333333, 12.33, 13.27, 14.2, 16.35, 18.6433333333333, 19.515, 1.2, 1.4, 8.4, 38, 52.2, 83.6666666666672, 11.4, 27.9, 18.8216666666667
